사고년도,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형 대분류,사고유형 중분류,사고유형,가해자법규위반,도로형태 대분류,도로형태,가해당사자 종별,피해당사자 종별,주야구분,발생일,발생시간,발생요일,발생위치X좌표 (EPSG 5179),발생위치Y좌표 (EPSG 5179),경도좌표,위도좌표
2012,1,1,,,,부산광역시,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,9/11/2012,0,금요일,1141798,1684052,129.0565457,35.1417086
2012,1,2,1,,,부산광역시,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,1/1/2013,6,월요일,1140335,1681538,129.0400645,35.11925266
2012,1,1,,,,부산광역시,동래구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2/24/2012,6,월요일,1143433,1691145,129.0757209,35.2054114
2012,1,1,,,,부산광역시,동래구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,4/16/2012,14,월요일,934538,1963844,126.7576957,37.671781
2012,1,1,,,,부산광역시,동래구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타/불명,기타/불명,화물차,보행자,야간,6/1/2012,19,일요일,1144328,1691004,129.0855306,35.20401206
2012,1,4,2,1,,부산광역시,동래구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,야간,6/15/2012,4,일요일,1145984,1690223,129.1035725,35.19673296
2012,1,1,,,,부산광역시,동래구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,화물차,보행자,야간,6/15/2012,21,일요일,1143326,1691192,129.074554,35.20585033
2012,1,5,3,1,,부산광역시,동래구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,승용차,승용차,야간,7/11/2012,20,월요일,1144996,1690514,129.0927747,35.19949914
2012,1,1,,,,부산광역시,동래구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,9/3/2012,15,목요일,1142991,1691797,129.07098,35.21135144
2012,1,1,,,,부산광역시,동래구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,야간,9/13/2012,19,일요일,1143493,1692902,129.0766861,35.22123989
2012,1,1,,,,부산광역시,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,2/21/2012,5,금요일,1137176,1691615,129.0070829,35.21052292
2012,1,1,,,,부산광역시,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2/24/2012,0,월요일,1136219,1691126,128.9964912,35.20624545
2012,1,1,,,,부산광역시,북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2/29/2012,21,토요일,1137929,1691611,129.0153514,35.21038272
2012,1,1,,,,부산광역시,북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,기타/불명,기타/불명,화물차,보행자,야간,3/7/2012,3,토요일,1137496,1691745,129.0106236,35.21165177
2012,1,1,,,,부산광역시,북구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,야간,3/28/2012,22,일요일,1138865,1691703,129.0256481,35.21108377
2012,1,1,,,,부산광역시,북구,차량단독,전도전복,전도전복,안전운전 의무 불이행,기타/불명,기타/불명,화물차,없음,주간,4/2/2012,12,금요일,1137667,1697055,129.0133851,35.25948789
2012,1,2,,,1,부산광역시,북구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,4/6/2012,7,화요일,1137781,1694966,129.0142889,35.24064575
2012,1,1,,,,부산광역시,북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,4/16/2012,11,월요일,1137044,1693785,129.0059945,35.23010131
2012,1,1,,,,부산광역시,북구,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,승용차,이륜차,주간,7/4/2012,10,월요일,1138713,1691722,129.0239819,35.21127606
2012,2,4,2,,,부산광역시,북구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,교량위,승용차,없음,야간,7/11/2012,3,월요일,1136349,1690593,128.9978306,35.2014233
2012,1,1,,,,부산광역시,북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,8/1/2012,21,수요일,1138745,1692091,129.0243955,35.21459777
2012,1,1,,,,부산광역시,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,9/23/2012,23,토요일,934538,1963844,126.7576957,37.671781
2012,1,1,,,,부산광역시,북구,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,승용차,보행자,주간,12/11/2012,6,토요일,1136199,1691081,128.9962641,35.20584253
2012,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,신호위반,교차로,교차로부근,화물차,보행자,주간,2/1/2012,9,수요일,1134811,1683896,128.9798459,35.14126322
2012,1,1,,,,부산광역시,사상구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,3/8/2012,8,일요일,1135779,1686397,128.9908799,35.1636774
2012,1,1,,,,부산광역시,사상구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,3/19/2012,6,금요일,1136183,1683438,128.9948266,35.13694989
2012,1,1,,,,부산광역시,사상구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,원동기장치자전거,주간,3/26/2012,6,금요일,1136435,1685040,128.9978564,35.15135639
2012,1,3,2,,,부산광역시,사상구,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,승용차,승용차,야간,4/3/2012,5,토요일,1134915,1689646,128.9819318,35.1930834
2012,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,4/16/2012,3,금요일,1135275,1689906,128.9859232,35.19537597
2012,1,1,,,,부산광역시,사상구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,이륜차,승용차,주간,5/26/2012,7,월요일,1135557,1687107,128.9885553,35.17010927
2012,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,5/27/2012,22,화요일,1135228,1685698,128.9847171,35.15745079
2012,1,2,,1,,부산광역시,사상구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,6/21/2012,23,화요일,1135803,1688567,128.9914963,35.18323575
2012,1,5,4,,,부산광역시,사상구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,주간,7/27/2012,6,금요일,1134273,1685689,128.9742335,35.15749769
2012,1,1,,,,부산광역시,사상구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,8/1/2012,1,수요일,1134353,1687958,128.975481,35.17794021
2012,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,야간,8/15/2012,3,수요일,1135730,1685114,128.9901311,35.15211887
2012,2,2,,,,부산광역시,사상구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,9/21/2012,8,목요일,1137212,1685168,129.0064054,35.15240445
2012,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승합차,보행자,야간,10/19/2012,5,토요일,1135753,1688865,128.9910007,35.18592776
2012,1,1,,,,부산광역시,사상구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,10/19/2012,20,토요일,1136642,1684929,129.0001099,35.15032771
2012,1,1,,,,부산광역시,사상구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,10/30/2012,21,수요일,1135520,1685852,128.9879474,35.15879965
2012,1,4,1,1,1,부산광역시,사상구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,원동기장치자전거,주간,11/6/2012,10,수요일,1137668,1685031,129.0113873,35.15110719
2012,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,화물차,보행자,주간,11/8/2012,14,금요일,1134502,1687039,128.976967,35.16963624
2012,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,11/10/2012,1,일요일,1135734,1689073,128.990822,35.18780712
2012,1,2,1,,,부산광역시,사상구,차대차,추돌,주정차중 충돌,안전거리 미확보,단일로,기타단일로,승용차,승용차,주간,11/11/2012,10,월요일,1135497,1689130,128.9882334,35.18835108
2012,1,1,,,,부산광역시,사상구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,고가도로위,승용차,없음,야간,11/11/2012,23,월요일,1135021,1689610,128.9830855,35.19274198
2012,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,주간,11/22/2012,17,월요일,1135487,1689113,128.9881208,35.18819919
2012,1,1,,,,부산광역시,사상구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,이륜차,화물차,주간,11/30/2012,13,화요일,1136070,1683551,128.9936052,35.13798379
2012,1,2,,1,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,11/30/2012,18,화요일,1134471,1683519,128.9760534,35.13791037
2012,1,2,1,,,부산광역시,사상구,차대차,기타,기타,과속,단일로,교량위,승용차,화물차,야간,12/23/2012,23,토요일,1135802,1686219,128.9911031,35.16206977
2012,1,3,,2,,부산광역시,사상구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,야간,1/15/2013,1,월요일,1134422,1686333,128.9759738,35.16328292
2012,1,1,,,,부산광역시,사하구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2/3/2012,19,금요일,1135225,1678948,128.9835801,35.09660793
2012,1,1,,,,부산광역시,사하구,차대차,추돌,주정차중 충돌,중앙선 침범,교차로,교차로부근,원동기장치자전거,승합차,주간,4/1/2012,8,목요일,1133718,1679991,128.9672154,35.10620567
2012,1,1,,,,부산광역시,사하구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,6/10/2012,0,화요일,1136438,1679540,128.9969806,35.10177629
2012,1,5,1,1,2,부산광역시,사하구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,야간,6/22/2012,19,수요일,1132723,1679385,128.9562082,35.10087725
2012,1,1,,,,부산광역시,사하구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,7/5/2012,21,화요일,1137427,1677755,129.0075333,35.08555333
2012,1,1,,,,부산광역시,사하구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,횡단보도부근,자전거,승용차,주간,8/4/2012,6,토요일,1133556,1679977,128.9654406,35.10610362
2012,1,1,,,,부산광역시,사하구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,야간,9/12/2012,19,토요일,1133275,1678785,128.9621663,35.09539575
2012,1,1,,,,부산광역시,사하구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,9/16/2012,5,수요일,1134918,1673986,128.9793998,35.05191923
2012,1,1,,,,부산광역시,사하구,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,승용차,보행자,야간,9/18/2012,19,금요일,1134726,1675050,128.9774734,35.06153428
2012,1,1,,,,부산광역시,사하구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,야간,9/29/2012,0,금요일,1133602,1679917,128.9659377,35.10555934
2012,1,1,,,,부산광역시,사하구,차대차,기타,기타,안전거리 미확보,교차로,교차로부근,승용차,이륜차,야간,10/20/2012,3,일요일,1133391,1680014,128.9636344,35.10645995
2012,2,4,2,,,부산광역시,사하구,차대차,기타,기타,신호위반,교차로,교차로내,승용차,승용차,야간,11/10/2012,23,일요일,1133557,1677687,128.9650821,35.08546065
2012,1,1,,,,부산광역시,사하구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,원동기장치자전거,야간,11/22/2012,21,월요일,1133215,1678942,128.9615335,35.09681894
2012,1,3,2,,,부산광역시,사하구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,야간,12/13/2012,4,월요일,1135767,1678999,128.9895331,35.09699205
2012,1,1,,,,부산광역시,사하구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,화물차,보행자,야간,12/18/2012,19,월요일,1133790,1679653,128.967955,35.10315192
2012,1,1,,,,부산광역시,서구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,특수차,보행자,야간,3/11/2012,18,수요일,1138161,1680411,129.0160258,35.10939451
2012,1,1,,,,부산광역시,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타/불명,기타/불명,화물차,보행자,야간,4/10/2012,2,토요일,1138935,1678831,129.024251,35.09504575
2012,1,1,,,,부산광역시,서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,야간,12/31/2012,5,일요일,1138916,1678511,129.0239889,35.09216386
2012,1,2,,1,,부산광역시,수영구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,주간,3/17/2012,6,화요일,1146717,1687298,129.1111008,35.17026133
2012,1,1,,,,부산광역시,수영구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,야간,5/23/2012,18,금요일,1147321,1685388,129.1173901,35.15295697
2012,1,6,5,,,부산광역시,수영구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,야간,6/9/2012,23,월요일,1146847,1683535,129.1118586,35.13632403
2012,1,3,,2,,부산광역시,수영구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,야간,6/19/2012,18,목요일,1147536,1685858,129.1198314,35.15715826
2012,1,1,,,,부산광역시,수영구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,화물차,보행자,야간,10/24/2012,20,목요일,1146976,1687003,129.1138913,35.16756446
2012,1,1,,,,부산광역시,수영구,차대차,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,화물차,승용차,야간,11/4/2012,23,월요일,1147070,1685099,129.1145839,35.15038879
